fold,row_id,model,pred,R2,MSE,MAE,AE
0,104,NN,26.173950647855612,0.9291455137537641,11.284373622166308,2.532368582851557,5.0365128017382865
0,108,NN,23.208708168915184,0.9291455137537641,11.284373622166308,2.532368582851557,5.150724706830783
0,109,NN,30.479393947227923,0.9291455137537641,11.284373622166308,2.532368582851557,0.32676109658472186
0,116,NN,24.742135928920565,0.9291455137537641,11.284373622166308,2.532368582851557,0.6429567669844651
0,119,NN,34.30843881685925,0.9291455137537641,11.284373622166308,2.532368582851557,1.6489913491903536
0,124,NN,26.761751448387223,0.9291455137537641,11.284373622166308,2.532368582851557,0.4973206692057772
0,126,NN,8.086869113477357,0.9291455137537641,11.284373622166308,2.532368582851557,6.673407575015817
0,132,NN,21.27878970370345,0.9291455137537641,11.284373622166308,2.532368582851557,1.7841385441991484
0,137,NN,35.226974915226066,0.9291455137537641,11.284373622166308,2.532368582851557,5.421563162582935
0,144,NN,10.341796992407316,0.9291455137537641,11.284373622166308,2.532368582851557,3.3603745896969954
0,157,NN,25.23235331675792,0.9291455137537641,11.284373622166308,2.532368582851557,2.7526578227569196
0,164,NN,39.93809014451525,0.9291455137537641,11.284373622166308,2.532368582851557,3.7649932216876536
0,165,NN,43.36912895583442,0.9291455137537641,11.284373622166308,2.532368582851557,1.082106233516818
0,172,NN,34.581936634625016,0.9291455137537641,11.284373622166308,2.532368582851557,5.637162667605118
0,173,NN,40.70403217368419,0.9291455137537641,11.284373622166308,2.532368582851557,7.9082665039451925
0,175,NN,29.9513837403399,0.9291455137537641,11.284373622166308,2.532368582851557,0.9725759649396011
0,177,NN,37.5107880400776,0.9291455137537641,11.284373622166308,2.532368582851557,1.6355219300807988
0,179,NN,46.71612076147156,0.9291455137537641,11.284373622166308,2.532368582851557,2.541937559546561
0,180,NN,9.394270041968541,0.9291455137537641,11.284373622166308,2.532368582851557,4.626433826193852
0,186,NN,15.661262891292052,0.9291455137537641,11.284373622166308,2.532368582851557,2.0589654936997466
0,196,NN,26.196736922742428,0.9291455137537641,11.284373622166308,2.532368582851557,0.9301911495031732
0,206,NN,21.8564432585225,0.9291455137537641,11.284373622166308,2.532368582851557,0.09230950649990177
0,209,NN,29.147337711633174,0.9291455137537641,11.284373622166308,2.532368582851557,1.5912393497071733
0,219,NN,55.84555500792345,0.9291455137537641,11.284373622166308,2.532368582851557,8.363970176317252
0,226,NN,54.263508296334734,0.9291455137537641,11.284373622166308,2.532368582851557,5.137210588762763
0,231,NN,40.86078529267466,0.9291455137537641,11.284373622166308,2.532368582851557,2.0496397237073367
0,245,NN,37.59852969686541,0.9291455137537641,11.284373622166308,2.532368582851557,8.945271312724387
0,249,NN,23.87380765511652,0.9291455137537641,11.284373622166308,2.532368582851557,0.012039423592717924
0,258,NN,16.144988671855938,0.9291455137537641,11.284373622166308,2.532368582851557,0.0974670600713381
0,265,NN,20.290634318274126,0.9291455137537641,11.284373622166308,2.532368582851557,1.716139652221674
0,266,NN,25.373020761680873,0.9291455137537641,11.284373622166308,2.532368582851557,0.832530743198074
0,272,NN,24.020217346300196,0.9291455137537641,11.284373622166308,2.532368582851557,1.576514462265802
0,284,NN,24.25897472850149,0.9291455137537641,11.284373622166308,2.532368582851557,4.358078332778788
0,288,NN,5.312957667885492,0.9291455137537641,11.284373622166308,2.532368582851557,2.3360681930488285
0,292,NN,25.37255596908142,0.9291455137537641,11.284373622166308,2.532368582851557,0.17873561657092196
0,296,NN,23.14536174868537,0.9291455137537641,11.284373622166308,2.532368582851557,5.18220955641403
0,300,NN,7.759550953585114,0.9291455137537641,11.284373622166308,2.532368582851557,0.3011057415253653
0,302,NN,12.45734525578233,0.9291455137537641,11.284373622166308,2.532368582851557,2.3371907750711305
0,303,NN,14.430149731387965,0.9291455137537641,11.284373622166308,2.532368582851557,0.40057675354816524
0,304,NN,17.05121525102237,0.9291455137537641,11.284373622166308,2.532368582851557,3.882310186179531
0,313,NN,25.57162454850476,0.9291455137537641,11.284373622166308,2.532368582851557,3.25219890215336
0,319,NN,24.56327353076696,0.9291455137537641,11.284373622166308,2.532368582851557,0.8961242775815599
1,6,NN,24.240622168509173,0.8139097571866282,24.41819822027489,3.1808131036011003,0.24272874827947177
1,10,NN,39.599871464874994,0.8139097571866282,24.41819822027489,3.1808131036011003,2.1055584639182072
1,15,NN,33.51158114970627,0.8139097571866282,24.41819822027489,3.1808131036011003,0.013730497896169425
1,17,NN,36.25151381534539,0.8139097571866282,24.41819822027489,3.1808131036011003,2.1678445202097905
1,18,NN,20.12015421726514,0.8139097571866282,24.41819822027489,3.1808131036011003,3.241166966483938
1,19,NN,28.302842984684208,0.8139097571866282,24.41819822027489,3.1808131036011003,0.6924604082837078
1,22,NN,42.83656529239708,0.8139097571866282,24.41819822027489,3.1808131036011003,1.7782303823970835
1,23,NN,45.008402098614006,0.8139097571866282,24.41819822027489,3.1808131036011003,3.648551155651006
1,24,NN,17.29749387704282,0.8139097571866282,24.41819822027489,3.1808131036011003,0.7559722996816767
1,30,NN,16.105345560652786,0.8139097571866282,24.41819822027489,3.1808131036011003,2.6643742181891863
1,31,NN,22.21998156320809,0.8139097571866282,24.41819822027489,3.1808131036011003,0.9725652754858913
1,39,NN,32.52540260617664,0.8139097571866282,24.41819822027489,3.1808131036011003,0.9534025040213621
1,56,NN,44.25229671453815,0.8139097571866282,24.41819822027489,3.1808131036011003,2.277535614538145
1,59,NN,57.673018828135156,0.8139097571866282,24.41819822027489,3.1808131036011003,2.592757536987044
1,66,NN,27.89483673014662,0.8139097571866282,24.41819822027489,3.1808131036011003,1.59035294952292
1,68,NN,39.272923328679994,0.8139097571866282,24.41819822027489,3.1808131036011003,1.5447780204709929
1,69,NN,42.69797461702324,0.8139097571866282,24.41819822027489,3.1808131036011003,1.7190251382585586
1,72,NN,13.348935245404878,0.8139097571866282,24.41819822027489,3.1808131036011003,8.017532352553722
1,73,NN,22.105655952393338,0.8139097571866282,24.41819822027489,3.1808131036011003,5.420514016147862
1,79,NN,32.38860014622279,0.8139097571866282,24.41819822027489,3.1808131036011003,2.3429082062870066
1,81,NN,40.90160678623357,0.8139097571866282,24.41819822027489,3.1808131036011003,0.842124596137225
1,84,NN,13.021642422440713,0.8139097571866282,24.41819822027489,3.1808131036011003,1.2935439549482872
1,92,NN,29.512055956243955,0.8139097571866282,24.41819822027489,3.1808131036011003,1.7708588876465434
1,96,NN,5.574039262621762,0.8139097571866282,24.41819822027489,3.1808131036011003,13.926770826269037
1,97,NN,14.055075896095909,0.8139097571866282,24.41819822027489,3.1808131036011003,7.34002853968809
1,110,NN,37.44063971631531,0.8139097571866282,24.41819822027489,3.1808131036011003,0.5861138300042867
1,111,NN,42.873028277150084,0.8139097571866282,24.41819822027489,3.1808131036011003,0.016920664289486353
1,113,NN,44.50813501008,0.8139097571866282,24.41819822027489,3.1808131036011003,1.9176806116276026
1,114,NN,10.244152760474492,0.8139097571866282,24.41819822027489,3.1808131036011003,1.7492178955434081
1,118,NN,31.562586919819687,0.8139097571866282,24.41819822027489,3.1808131036011003,0.09498066109258829
1,140,NN,13.589067780505323,0.8139097571866282,24.41819822027489,3.1808131036011003,0.3213842424868769
1,146,NN,20.704545987568185,0.8139097571866282,24.41819822027489,3.1808131036011003,3.7110395819104163
1,148,NN,28.01266160591691,0.8139097571866282,24.41819822027489,3.1808131036011003,0.42693826512389066
1,153,NN,27.283278056611834,0.8139097571866282,24.41819822027489,3.1808131036011003,1.7863378934205336
1,155,NN,31.62244164443349,0.8139097571866282,24.41819822027489,3.1808131036011003,0.3890741516471117
1,163,NN,31.01552422259643,0.8139097571866282,24.41819822027489,3.1808131036011003,0.6443933129607693
1,168,NN,15.416416787699376,0.8139097571866282,24.41819822027489,3.1808131036011003,0.17867983449437652
1,181,NN,15.328965485168062,0.8139097571866282,24.41819822027489,3.1808131036011003,0.8753582903102615
1,183,NN,33.06042257017761,0.8139097571866282,24.41819822027489,3.1808131036011003,11.028652088271308
1,184,NN,38.885353801347534,0.8139097571866282,24.41819822027489,3.1808131036011003,15.293393859588235
1,185,NN,43.32508993505454,0.8139097571866282,24.41819822027489,3.1808131036011003,16.413303294903944
1,198,NN,17.188697261237795,0.8139097571866282,24.41819822027489,3.1808131036011003,9.034303503572406
1,199,NN,26.18941735734775,0.8139097571866282,24.41819822027489,3.1808131036011003,3.256827251470348
1,210,NN,12.45585388003479,0.8139097571866282,24.41819822027489,3.1808131036011003,0.6993119366288099
1,218,NN,48.16894369594514,0.8139097571866282,24.41819822027489,3.1808131036011003,7.686502531430762
1,222,NN,21.558297286122528,0.8139097571866282,24.41819822027489,3.1808131036011003,8.35110637556707
1,223,NN,32.10060792692882,0.8139097571866282,24.41819822027489,3.1808131036011003,1.612312581464618
1,224,NN,43.22923419227567,0.8139097571866282,24.41819822027489,3.1808131036011003,2.2298433085826304
1,227,NN,54.622152699621005,0.8139097571866282,24.41819822027489,3.1808131036011003,11.934310609912991
1,228,NN,23.64135555108879,0.8139097571866282,24.41819822027489,3.1808131036011003,1.1045337221621097
1,237,NN,34.646324659768894,0.8139097571866282,24.41819822027489,3.1808131036011003,6.987856925938495
1,239,NN,37.63163606674712,0.8139097571866282,24.41819822027489,3.1808131036011003,1.031191542890781
1,246,NN,11.565306792777697,0.8139097571866282,24.41819822027489,3.1808131036011003,0.5456624940277965
1,248,NN,21.956786324793125,0.8139097571866282,24.41819822027489,3.1808131036011003,1.4621316289984243
1,256,NN,34.12646382754404,0.8139097571866282,24.41819822027489,3.1808131036011003,3.3676948839240595
1,261,NN,31.654382700503948,0.8139097571866282,24.41819822027489,3.1808131036011003,6.925328243135148
1,262,NN,33.71660079973148,0.8139097571866282,24.41819822027489,3.1808131036011003,3.2746999793455203
1,269,NN,29.89693619269259,0.8139097571866282,24.41819822027489,3.1808131036011003,3.309592987827589
1,275,NN,29.43380822794783,0.8139097571866282,24.41819822027489,3.1808131036011003,1.2663088147312287
1,279,NN,25.172499390229923,0.8139097571866282,24.41819822027489,3.1808131036011003,1.5276284715828155
1,291,NN,25.231637892467706,0.8139097571866282,24.41819822027489,3.1808131036011003,0.5159701265159953
1,306,NN,10.997688667483875,0.8139097571866282,24.41819822027489,3.1808131036011003,0.5806816924410256
1,310,NN,23.258456038878407,0.8139097571866282,24.41819822027489,3.1808131036011003,1.6782431094373926
1,316,NN,32.612831190440176,0.8139097571866282,24.41819822027489,3.1808131036011003,1.7539180256729239
1,321,NN,31.08513059115134,0.8139097571866282,24.41819822027489,3.1808131036011003,1.2681064291825592
2,2,NN,39.40455193307777,0.8032243676586915,23.506400580796722,3.1755975942794317,0.06819837762593295
2,12,NN,22.62547720251984,0.8032243676586915,23.506400580796722,3.1755975942794317,6.11148845683654
2,28,NN,31.97818794257298,0.8032243676586915,23.506400580796722,3.1755975942794317,1.1801740170343784
2,29,NN,33.16252872455183,0.8032243676586915,23.506400580796722,3.1755975942794317,1.1203616345290257
2,35,NN,31.361093292344833,0.8032243676586915,23.506400580796722,3.1755975942794317,10.278351156831633
2,37,NN,23.343438738282977,0.8032243676586915,23.506400580796722,3.1755975942794317,3.853161906065324
2,38,NN,29.455896747170126,0.8032243676586915,23.506400580796722,3.1755975942794317,0.5795243252608735
2,51,NN,31.299376238706337,0.8032243676586915,23.506400580796722,3.1755975942794317,4.399982296319838
2,65,NN,49.89834228346065,0.8032243676586915,23.506400580796722,3.1755975942794317,3.901594315980951
2,67,NN,31.876914936577887,0.8032243676586915,23.506400580796722,3.1755975942794317,3.571508443977013
2,74,NN,31.818287297115358,0.8032243676586915,23.506400580796722,3.1755975942794317,2.6270727815260564
2,83,NN,45.83416700805632,0.8032243676586915,23.506400580796722,3.1755975942794317,0.4776866176741166
2,85,NN,19.799933266005432,0.8032243676586915,23.506400580796722,3.1755975942794317,1.9211792159473333
2,86,NN,24.90219723170137,0.8032243676586915,23.506400580796722,3.1755975942794317,0.8100431369892682
2,107,NN,34.385407089254386,0.8032243676586915,23.506400580796722,3.1755975942794317,3.486473142766087
2,112,NN,45.03910548427974,0.8032243676586915,23.506400580796722,3.1755975942794317,0.14611869133043598
2,115,NN,18.85226217683165,0.8032243676586915,23.506400580796722,3.1755975942794317,0.2625376600038507
2,117,NN,27.726928462702276,0.8032243676586915,23.506400580796722,3.1755975942794317,2.1140769008024236
2,120,NN,9.533951726662387,0.8032243676586915,23.506400580796722,3.1755975942794317,1.397758578038312
2,125,NN,29.499204854517558,0.8032243676586915,23.506400580796722,3.1755975942794317,0.24434342441495716
2,127,NN,8.772848877902744,0.8032243676586915,23.506400580796722,3.1755975942794317,3.817054968251057
2,129,NN,20.532636421665924,0.8032243676586915,23.506400580796722,3.1755975942794317,0.24177103705062208
2,131,NN,32.68850329019531,0.8032243676586915,23.506400580796722,3.1755975942794317,5.580330213272205
2,133,NN,24.323938832031356,0.8032243676586915,23.506400580796722,3.1755975942794317,3.844736888330946
2,139,NN,12.651404942243099,0.8032243676586915,23.506400580796722,3.1755975942794317,1.6854210891167014
2,142,NN,21.28832904081692,0.8032243676586915,23.506400580796722,3.1755975942794317,6.8449095073652195
2,143,NN,28.03213440232403,0.8032243676586915,23.506400580796722,3.1755975942794317,13.58871486887233
2,145,NN,15.748124753713855,0.8032243676586915,23.506400580796722,3.1755975942794317,0.7574594278942541
2,147,NN,26.453114581510945,0.8032243676586915,23.506400580796722,3.1755975942794317,0.7091194715166438
2,152,NN,24.585814452835802,0.8032243676586915,23.506400580796722,3.1755975942794317,2.4431877006216034
2,154,NN,29.257138290030554,0.8032243676586915,23.506400580796722,3.1755975942794317,0.14945993031225413
2,158,NN,24.00324717148125,0.8032243676586915,23.506400580796722,3.1755975942794317,2.990813401233151
2,159,NN,25.129575782598387,0.8032243676586915,23.506400580796722,3.1755975942794317,1.956614689681512
2,167,NN,49.665527597761546,0.8032243676586915,23.506400580796722,3.1755975942794317,1.6628684605077453
2,170,NN,24.091909894823058,0.8032243676586915,23.506400580796722,3.1755975942794317,1.817857185144259
2,176,NN,36.84666962187321,0.8032243676586915,23.506400580796722,3.1755975942794317,2.7688621621219127
2,182,NN,18.895258070650613,0.8032243676586915,23.506400580796722,3.1755975942794317,2.604151531963087
2,193,NN,16.894654332025187,0.8032243676586915,23.506400580796722,3.1755975942794317,0.24401012961308766
2,194,NN,21.708326144917628,0.8032243676586915,23.506400580796722,3.1755975942794317,0.11492470457497106
2,195,NN,24.98367707087329,0.8032243676586915,23.506400580796722,3.1755975942794317,3.1978749572871905
2,197,NN,30.0127522546113,0.8032243676586915,23.506400580796722,3.1755975942794317,0.7886949716036007
2,202,NN,37.637527690143465,0.8032243676586915,23.506400580796722,3.1755975942794317,5.666844406188837
2,203,NN,38.53076352679004,0.8032243676586915,23.506400580796722,3.1755975942794317,11.89388169387616
2,204,NN,8.95061740406993,0.8032243676586915,23.506400580796722,3.1755975942794317,1.8943586954358693
2,208,NN,26.13913663562927,0.8032243676586915,23.506400580796722,3.1755975942794317,1.1217485879057705
2,211,NN,16.973323836658224,0.8032243676586915,23.506400580796722,3.1755975942794317,5.949102079500875
2,220,NN,67.23189006434006,0.8032243676586915,23.506400580796722,3.1755975942794317,3.7265132028874604
2,221,NN,70.26153848951908,0.8032243676586915,23.506400580796722,3.1755975942794317,20.641086368044483
2,225,NN,53.880114904228186,0.8032243676586915,23.506400580796722,3.1755975942794317,12.655144507440085
2,229,NN,30.91122997622685,0.8032243676586915,23.506400580796722,3.1755975942794317,1.7059581190475512
2,233,NN,51.01077988403613,0.8032243676586915,23.506400580796722,3.1755975942794317,1.561072114561867
2,238,NN,33.07358890431449,0.8032243676586915,23.506400580796722,3.1755975942794317,1.0525754002012064
2,244,NN,39.7391046954548,0.8032243676586915,23.506400580796722,3.1755975942794317,4.1393295247063975
2,247,NN,16.134407522911477,0.8032243676586915,23.506400580796722,3.1755975942794317,2.3682345496476245
2,250,NN,25.817968093719124,0.8032243676586915,23.506400580796722,3.1755975942794317,0.4973192316716748
2,268,NN,25.81630301448493,0.8032243676586915,23.506400580796722,3.1755975942794317,0.7710401903800701
2,271,NN,19.889312276730706,0.8032243676586915,23.506400580796722,3.1755975942794317,3.0955731398928066
2,274,NN,27.0530032491114,0.8032243676586915,23.506400580796722,3.1755975942794317,1.3756139825292024
2,280,NN,27.299787229563893,0.8032243676586915,23.506400580796722,3.1755975942794317,0.2710613695777049
2,286,NN,29.102643305613235,0.8032243676586915,23.506400580796722,3.1755975942794317,0.3850300848002668
2,287,NN,30.504993186677837,0.8032243676586915,23.506400580796722,3.1755975942794317,3.6283416475257653
2,298,NN,32.23637977633782,0.8032243676586915,23.506400580796722,3.1755975942794317,3.9378552671391205
2,299,NN,35.114116781455415,0.8032243676586915,23.506400580796722,3.1755975942794317,6.869374632218914
2,307,NN,16.84346427384284,0.8032243676586915,23.506400580796722,3.1755975942794317,2.1830816459740596
2,312,NN,13.605052841877308,0.8032243676586915,23.506400580796722,3.1755975942794317,2.6632308107205933
3,0,NN,26.786113852208782,0.8366939298361357,16.20851961473109,2.574279396003774,6.050360913469181
3,4,NN,48.312985150779724,0.8366939298361357,16.20851961473109,2.574279396003774,2.1064594012069264
3,8,NN,35.168281071062516,0.8366939298361357,16.20851961473109,2.574279396003774,0.4140499911144815
3,11,NN,40.47748917430619,0.8366939298361357,16.20851961473109,2.574279396003774,1.116364440343304
3,14,NN,31.15444544555095,0.8366939298361357,16.20851961473109,2.574279396003774,1.4429513293533525
3,26,NN,28.55215645049387,0.8366939298361357,16.20851961473109,2.574279396003774,1.5321354059962715
3,27,NN,30.69178400589671,0.8366939298361357,16.20851961473109,2.574279396003774,0.2671751135225904
3,32,NN,26.198343017438088,0.8366939298361357,16.20851961473109,2.574279396003774,1.729503066654214
3,36,NN,20.7574044304696,0.8366939298361357,16.20851961473109,2.574279396003774,2.3576423965999993
3,40,NN,34.416421106918655,0.8366939298361357,16.20851961473109,2.574279396003774,0.8728161306950568
3,41,NN,35.873636518634854,0.8366939298361357,16.20851961473109,2.574279396003774,0.5986641622733515
3,44,NN,25.817956806183506,0.8366939298361357,16.20851961473109,2.574279396003774,1.2961662359106079
3,47,NN,32.64869986337357,0.8366939298361357,16.20851961473109,2.574279396003774,1.2369479562992254
3,61,NN,30.87310467967021,0.8366939298361357,16.20851961473109,2.574279396003774,0.5909908585320096
3,62,NN,37.1415377389554,0.8366939298361357,16.20851961473109,2.574279396003774,0.9080557569795005
3,64,NN,46.257336737755075,0.8366939298361357,16.20851961473109,2.574279396003774,2.624003404421778
3,70,NN,46.730687404448524,0.8366939298361357,16.20851961473109,2.574279396003774,2.2886357598518217
3,89,NN,33.762065608229456,0.8366939298361357,16.20851961473109,2.574279396003774,1.6443673597532538
3,95,NN,37.22514599982465,0.8366939298361357,16.20851961473109,2.574279396003774,1.5849829986860442
3,98,NN,27.492061727813855,0.8366939298361357,16.20851961473109,2.574279396003774,5.250961758465856
3,100,NN,28.062213707411424,0.8366939298361357,16.20851961473109,2.574279396003774,1.0878497860421774
3,103,NN,21.128825001668105,0.8366939298361357,16.20851961473109,2.574279396003774,2.3891271994703054
3,122,NN,21.407074740283253,0.8366939298361357,16.20851961473109,2.574279396003774,1.0079015661904513
3,123,NN,24.65315610695895,0.8366939298361357,16.20851961473109,2.574279396003774,1.475924446958949
3,128,NN,16.62571405468064,0.8366939298361357,16.20851961473109,2.574279396003774,0.5829255931422388
3,135,NN,32.26803231249519,0.8366939298361357,16.20851961473109,2.574279396003774,1.8530832422439119
3,136,NN,34.684227978038756,0.8366939298361357,16.20851961473109,2.574279396003774,4.847200876023443
3,138,NN,12.390541664980816,0.8366939298361357,16.20851961473109,2.574279396003774,0.754084353282316
3,141,NN,14.427153437240419,0.8366939298361357,16.20851961473109,2.574279396003774,0.5433497897712183
3,150,NN,12.830085124444798,0.8366939298361357,16.20851961473109,2.574279396003774,0.9097977961791983
3,156,NN,18.249884445186435,0.8366939298361357,16.20851961473109,2.574279396003774,5.3353698436015655
3,162,NN,24.166580255314233,0.8366939298361357,16.20851961473109,2.574279396003774,5.288983034076168
3,171,NN,28.177074975181494,0.8366939298361357,16.20851961473109,2.574279396003774,0.5136561610447927
3,178,NN,41.17694071337054,0.8366939298361357,16.20851961473109,2.574279396003774,2.098319698632558
3,192,NN,12.389424672557462,0.8366939298361357,16.20851961473109,2.574279396003774,1.7165349392148617
3,200,NN,36.231978748119836,0.8366939298361357,16.20851961473109,2.574279396003774,1.700320274865966
3,213,NN,24.585745566090406,0.8366939298361357,16.20851961473109,2.574279396003774,2.7625869305018043
3,215,NN,27.870390281992172,0.8366939298361357,16.20851961473109,2.574279396003774,1.1565731963516264
3,216,NN,36.052356790368364,0.8366939298361357,16.20851961473109,2.574279396003774,22.409483036348764
3,230,NN,37.344284200774425,0.8366939298361357,16.20851961473109,2.574279396003774,0.12994279972847522
3,232,NN,47.6025996688949,0.8366939298361357,16.20851961473109,2.574279396003774,2.059633240464997
3,234,NN,15.925043821081806,0.8366939298361357,16.20851961473109,2.574279396003774,0.7466164061749065
3,240,NN,16.064432075039317,0.8366939298361357,16.20851961473109,2.574279396003774,2.683705502453318
3,242,NN,30.416699466196537,0.8366939298361357,16.20851961473109,2.574279396003774,1.1551631982519375
3,253,NN,25.524054741643578,0.8366939298361357,16.20851961473109,2.574279396003774,3.3359454855772768
3,254,NN,31.77265305908454,0.8366939298361357,16.20851961473109,2.574279396003774,2.807021619579139
3,255,NN,34.2899635134535,0.8366939298361357,16.20851961473109,2.574279396003774,4.5315884766562995
3,260,NN,26.959741645563156,0.8366939298361357,16.20851961473109,2.574279396003774,2.8701321812657454
3,267,NN,25.195437432104,0.8366939298361357,16.20851961473109,2.574279396003774,1.5198901714643007
3,277,NN,18.328346139465737,0.8366939298361357,16.20851961473109,2.574279396003774,5.693341316767636
3,278,NN,22.7643285472573,0.8366939298361357,16.20851961473109,2.574279396003774,2.3553421892295
3,281,NN,30.629821352111552,0.8366939298361357,16.20851961473109,2.574279396003774,3.006680958566651
3,282,NN,12.5766682003996,0.8366939298361357,16.20851961473109,2.574279396003774,9.748114397961851
3,283,NN,18.461437350672174,0.8366939298361357,16.20851961473109,2.574279396003774,1.8133778277528734
3,285,NN,25.099974364710615,0.8366939298361357,16.20851961473109,2.574279396003774,1.9531223600332837
3,289,NN,15.88175826829543,0.8366939298361357,16.20851961473109,2.574279396003774,5.567910494519429
3,290,NN,22.074643600258025,0.8366939298361357,16.20851961473109,2.574279396003774,2.760016170807777
3,294,NN,15.243430788112855,0.8366939298361357,16.20851961473109,2.574279396003774,2.109093215573054
3,297,NN,27.155161620252855,0.8366939298361357,16.20851961473109,2.574279396003774,1.0777477924318433
3,301,NN,10.534233048423845,0.8366939298361357,16.20851961473109,2.574279396003774,1.1637196403579146
3,305,NN,24.977294148269447,0.8366939298361357,16.20851961473109,2.574279396003774,4.563681067902149
3,309,NN,23.853560101884,0.8366939298361357,16.20851961473109,2.574279396003774,0.10926028914250097
3,314,NN,28.86879215742699,0.8366939298361357,16.20851961473109,2.574279396003774,6.904943752964908
3,317,NN,36.02497331477023,0.8366939298361357,16.20851961473109,2.574279396003774,1.9075031992573273
3,320,NN,27.81966635494098,0.8366939298361357,16.20851961473109,2.574279396003774,0.4083607812890797
4,1,NN,30.810682353136627,0.7729005954979871,19.30533182205604,3.0739568791149807,4.461474707605973
4,13,NN,24.21511693306366,0.7729005954979871,19.30533182205604,3.0739568791149807,4.866838385646542
4,20,NN,32.718807714492314,0.7729005954979871,19.30533182205604,3.0739568791149807,0.30277959818798905
4,21,NN,37.607434593525056,0.7729005954979871,19.30533182205604,3.0739568791149807,4.010852598352145
4,34,NN,25.603861585759944,0.7729005954979871,19.30533182205604,3.0739568791149807,4.464748477049255
4,43,NN,20.547165546854806,0.7729005954979871,19.30533182205604,3.0739568791149807,0.6836383008134952
4,48,NN,15.576856704852535,0.7729005954979871,19.30533182205604,3.0739568791149807,1.2379871198618666
4,49,NN,20.849018935036188,0.7729005954979871,19.30533182205604,3.0739568791149807,2.7222556596607106
4,50,NN,26.017716852614058,0.7729005954979871,19.30533182205604,3.0739568791149807,0.9034579755556429
4,52,NN,26.561201910388768,0.7729005954979871,19.30533182205604,3.0739568791149807,6.702566857880534
4,53,NN,27.54809863761381,0.7729005954979871,19.30533182205604,3.0739568791149807,7.46249717047689
4,54,NN,23.718857250740626,0.7729005954979871,19.30533182205604,3.0739568791149807,0.02525497324737458
4,58,NN,55.29766941171376,0.7729005954979871,19.30533182205604,3.0739568791149807,0.26364658747026226
4,71,NN,45.16638612530971,0.7729005954979871,19.30533182205604,3.0739568791149807,7.217114432103891
4,80,NN,40.60775390549166,0.7729005954979871,19.30533182205604,3.0739568791149807,7.485502266747162
4,87,NN,28.28694684176989,0.7729005954979871,19.30533182205604,3.0739568791149807,0.1403736239670117
4,88,NN,29.939166554980837,0.7729005954979871,19.30533182205604,3.0739568791149807,2.843625510685065
4,91,NN,23.370160202871887,0.7729005954979871,19.30533182205604,3.0739568791149807,0.5948740519759852
4,99,NN,27.334149536356392,0.7729005954979871,19.30533182205604,3.0739568791149807,1.1109176791272084
4,102,NN,15.033123050271266,0.7729005954979871,19.30533182205604,3.0739568791149807,5.447599877791577
4,105,NN,29.61745922537623,0.7729005954979871,19.30533182205604,3.0739568791149807,2.2938970813604698
4,106,NN,30.15104972771538,0.7729005954979871,19.30533182205604,3.0739568791149807,2.334288303818319
4,121,NN,16.989456669719164,0.7729005954979871,19.30533182205604,3.0739568791149807,0.3511930041242657
