fold,row_id,model,AE
0,303,DT,0.19155958720719518
0,304,DT,0.12114114458736815
0,313,DT,0.2509475671479784
0,319,DT,0.24832869771277197
0,3,PLS,0.15999717483466397
0,5,PLS,0.1138774222987302
0,7,PLS,0.007822416011769633
0,9,PLS,0.0681618318851298
0,16,PLS,0.16864105187960512
0,25,PLS,0.07083518320622986
0,33,PLS,0.10284527361515124
0,42,PLS,0.03234826821360556
0,45,PLS,0.005654378000886809
0,46,PLS,0.011301536376448026
0,55,PLS,0.018328911193196903
0,57,PLS,0.009909572217299285
0,60,PLS,0.02625132997949855
0,63,PLS,0.06168920027552176
0,75,PLS,0.08716463422367511
0,76,PLS,0.0500107500585117
0,77,PLS,0.001903686528226345
0,78,PLS,0.137917547746233
0,82,PLS,0.34769189465122546
0,90,PLS,0.11723856797405417
0,93,PLS,0.3578514384835349
0,94,PLS,0.39910616099538343
0,101,PLS,0.33784517720159796
0,104,PLS,0.13973609645351823
0,108,PLS,0.08663496294060756
0,109,PLS,0.035325495782714995
0,116,PLS,0.050444351460563294
0,119,PLS,0.09348700056290803
0,124,PLS,0.03898461947641408
0,126,PLS,0.12134013355202622
0,132,PLS,0.09453689261355556
0,137,PLS,0.10303068257338693
0,144,PLS,0.12459589718199637
0,157,PLS,0.124032988220427
0,164,PLS,0.10021261902118979
0,165,PLS,0.06065920309593466
0,172,PLS,0.1636032558913432
0,173,PLS,0.22602543125360847
0,175,PLS,0.08920002477009163
0,177,PLS,0.20819044843510903
0,179,PLS,0.07043775810654339
0,180,PLS,0.15590078652241737
0,186,PLS,0.06639190409374539
0,196,PLS,0.05277406392935262
0,206,PLS,0.0783016844237045
0,209,PLS,0.19061461820543038
0,219,PLS,0.033149815591897676
0,226,PLS,0.2467456042321139
0,231,PLS,0.31915951601403664
0,245,PLS,0.0014114644852269008
0,249,PLS,0.21179435990180706
0,258,PLS,0.19721591399711616
0,265,PLS,0.11103072474175973
0,266,PLS,0.07342721931751192
0,272,PLS,0.02741737889304645
0,284,PLS,0.09489521064462536
0,288,PLS,0.08234477975558142
0,292,PLS,0.018400820389837164
0,296,PLS,0.14479102408856342
0,300,PLS,0.0709675354448413
0,302,PLS,0.19986260696295183
0,303,PLS,0.20525999559054967
0,304,PLS,0.20371789813500554
0,313,PLS,0.3032076445030456
0,319,PLS,0.15885403137656218
0,3,k-NN,0.0412893736276255
0,5,k-NN,0.09808122967630396
0,7,k-NN,0.09355473954336205
0,9,k-NN,0.05300005241805451
0,16,k-NN,0.06366677193883405
0,25,k-NN,0.010840087423870628
0,33,k-NN,0.0032100160234284658
0,42,k-NN,0.03671680823672261
0,45,k-NN,0.06957550289396743
0,46,k-NN,0.05663773143393435
0,55,k-NN,0.016520982564588137
0,57,k-NN,0.02428432325580154
0,60,k-NN,0.11635553466794406
0,63,k-NN,0.009279798467685509
0,75,k-NN,0.06586399035467458
0,76,k-NN,0.05461063593515036
0,77,k-NN,0.06190424982561275
0,78,k-NN,0.09759277110885414
0,82,k-NN,0.00012359201276197497
0,90,k-NN,0.05911073175830353
0,93,k-NN,0.10874459453816357
0,94,k-NN,0.011192365962024553
0,101,k-NN,0.03115171346096062
0,104,k-NN,0.06017406101222107
0,108,k-NN,0.0732759273418208
0,109,k-NN,0.011616540124625131
0,116,k-NN,0.032757309584018374
0,119,k-NN,0.002751298808837177
0,124,k-NN,0.06309803006920404
0,126,k-NN,0.23079538988950563
0,132,k-NN,0.051004736663572955
0,137,k-NN,0.03516250759208077
0,144,k-NN,0.12920361533786479
0,157,k-NN,0.22165554799234755
0,164,k-NN,0.04733029624251408
0,165,k-NN,0.11965349216769297
0,172,k-NN,0.009012907967057799
0,173,k-NN,0.1780734405623737
0,175,k-NN,0.09746918782986697
0,177,k-NN,0.23267480909792873
0,179,k-NN,0.004160107420130572
0,180,k-NN,0.05537454910924129
0,186,k-NN,0.014157178221844084
0,196,k-NN,0.054082568952683444
0,206,k-NN,0.03133296538548059
0,209,k-NN,0.16522068304885829
0,219,k-NN,0.02573423313947501
0,226,k-NN,0.001690366783082453
0,231,k-NN,0.16063715578538662
0,245,k-NN,0.05524756831648922
0,249,k-NN,0.09078065962661143
0,258,k-NN,0.14300362314684187
0,265,k-NN,0.06654204451421883
0,266,k-NN,0.04941633935239771
0,272,k-NN,0.031114324378793724
0,284,k-NN,0.12428239651460843
0,288,k-NN,0.01914807618318129
0,292,k-NN,0.036417160657298095
0,296,k-NN,0.010456212349064842
0,300,k-NN,0.01945358200368979
0,302,k-NN,0.2614973109812956
0,303,k-NN,0.2223183038542635
0,304,k-NN,0.08337953693932036
0,313,k-NN,0.3009148922246896
0,319,k-NN,0.1264338855511739
0,3,NN,0.08744431818583451
0,5,NN,0.09374963004669588
0,7,NN,0.004765992266257299
0,9,NN,0.0010973609596351252
0,16,NN,0.056072072368294104
0,25,NN,0.010641774538973437
0,33,NN,0.01528499113480123
0,42,NN,0.0552490109208042
0,45,NN,0.022974154734952065
0,46,NN,0.0351906576680684
0,55,NN,0.004115693088716768
0,57,NN,0.009920987951652051
0,60,NN,0.05195033776468953
0,63,NN,0.04725470740196073
0,75,NN,0.030474640725962985
0,76,NN,0.04271206199673877
0,77,NN,0.06695946584947521
0,78,NN,0.09151754852340624
0,82,NN,0.011826983218148257
0,90,NN,0.02033474699939994
0,93,NN,0.010660633622713505
0,94,NN,0.011775734398962925
0,101,NN,0.01991220480938395
0,104,NN,0.011521056367571347
0,108,NN,0.10381004995828512
0,109,NN,0.05841460836842671
0,116,NN,0.021172524421436734
0,119,NN,0.002641176156900968
0,124,NN,0.05908213282410813
0,126,NN,0.17360323290932025
0,132,NN,0.022087174966430895
0,137,NN,0.011696352961522933
0,144,NN,0.06989219971239766
0,157,NN,0.028793029941341503
0,164,NN,0.03523429467939152
0,165,NN,0.013458183315354547
0,172,NN,0.08801935132128143
0,173,NN,0.12945335530656735
0,175,NN,0.03824686926088447
0,177,NN,0.08035332788292834
0,179,NN,0.02990339926678203
0,180,NN,0.04260289811867431
0,186,NN,0.023098163846994205
0,196,NN,0.06002829127055364
0,206,NN,0.03440465571301417
0,209,NN,0.03499462235834045
0,219,NN,0.01184298064538929
0,226,NN,0.004567373736021096
0,231,NN,0.007727893450477126
0,245,NN,0.017568714752422637
0,249,NN,0.005928477629906723
0,258,NN,0.15656332158470385
0,265,NN,0.01309809318965705
0,266,NN,0.04230533074355499
0,272,NN,0.06499172130237944
0,284,NN,0.06458962527102692
0,288,NN,0.02580231622987071
0,292,NN,0.025918878941533732
0,296,NN,0.02879796907054988
0,300,NN,0.07234058152554766
0,302,NN,0.10455678931084136
0,303,NN,0.10172832174248903
0,304,NN,0.026047884052463742
0,313,NN,0.07605669382492015
0,319,NN,0.09797915673667823
0,3,MLR (Lasso),0.16019206875679268
0,5,MLR (Lasso),0.11397445995959331
0,7,MLR (Lasso),0.0027995931907901905
0,9,MLR (Lasso),0.05899183601388188
0,16,MLR (Lasso),0.1460079212953449
0,25,MLR (Lasso),0.07845254095271322
0,33,MLR (Lasso),0.09624589640637375
0,42,MLR (Lasso),0.024209962066752518
0,45,MLR (Lasso),0.008704687721369026
0,46,MLR (Lasso),0.027734188623838207
0,55,MLR (Lasso),0.012343061078502941
0,57,MLR (Lasso),0.04048368822773355
0,60,MLR (Lasso),0.027183270093629232
0,63,MLR (Lasso),0.05453650058598825
0,75,MLR (Lasso),0.08741541750969944
0,76,MLR (Lasso),0.05021260521390324
0,77,MLR (Lasso),0.0020566135529850984
0,78,MLR (Lasso),0.13439107270659834
0,82,MLR (Lasso),0.33587107351105366
0,90,MLR (Lasso),0.08731280292756687
0,93,MLR (Lasso),0.3277788890451493
0,94,MLR (Lasso),0.36898468342636515
0,101,MLR (Lasso),0.32135623461078794
0,104,MLR (Lasso),0.14922335173045653
0,108,MLR (Lasso),0.08618150589878926
0,109,MLR (Lasso),0.034920966871529444
0,116,MLR (Lasso),0.05869523829425617
0,119,MLR (Lasso),0.10795864697200372
0,124,MLR (Lasso),0.01393075518920405
0,126,MLR (Lasso),0.06024001106138812
0,132,MLR (Lasso),0.09345153654597191
0,137,MLR (Lasso),0.0937481060152993
0,144,MLR (Lasso),0.09381910741576817
0,157,MLR (Lasso),0.08613959581872244
0,164,MLR (Lasso),0.0850309639046445
0,165,MLR (Lasso),0.04054719842209416
0,172,MLR (Lasso),0.1499504498480856
0,173,MLR (Lasso),0.20946693404755728
0,175,MLR (Lasso),0.0888201843205946
0,177,MLR (Lasso),0.2095726735221963
0,179,MLR (Lasso),0.07358204873021507
0,180,MLR (Lasso),0.1809031632448724
0,186,MLR (Lasso),0.06695639762716649
0,196,MLR (Lasso),0.025376543200571148
0,206,MLR (Lasso),0.07564933055704223
0,209,MLR (Lasso),0.17924519085038704
0,219,MLR (Lasso),0.08364104235404377
0,226,MLR (Lasso),0.2624157064570858
0,231,MLR (Lasso),0.29419711137624716
0,245,MLR (Lasso),0.014569793977034777
0,249,MLR (Lasso),0.21162250166619465
0,258,MLR (Lasso),0.19607418171990543
0,265,MLR (Lasso),0.1345747803141898
0,266,MLR (Lasso),0.09785230765823413
0,272,MLR (Lasso),0.04271081273738304
0,284,MLR (Lasso),0.09681475202877991
0,288,MLR (Lasso),0.14842417993414744
0,292,MLR (Lasso),0.10420161879758397
0,296,MLR (Lasso),0.15666704016966243
0,300,MLR (Lasso),0.12491766811238407
0,302,MLR (Lasso),0.2520506740939103
0,303,MLR (Lasso),0.25656702995321595
0,304,MLR (Lasso),0.25414389972937956
0,313,MLR (Lasso),0.2968318545102443
0,319,MLR (Lasso),0.13091919435071347
0,3,SVR,0.030207021345105504
0,5,SVR,0.02926292158807911
0,7,SVR,0.0016331825187052829
0,9,SVR,0.055050952034356226
0,16,SVR,0.05788585075496101
0,25,SVR,0.008970449573523815
0,33,SVR,0.016906758617482608
0,42,SVR,0.07031353754983169
0,45,SVR,0.03365997591210224
0,46,SVR,0.04736925776163119
0,55,SVR,0.012762111245062754
0,57,SVR,0.009782730883100398
0,60,SVR,0.05016914450210848
0,63,SVR,0.0025156548044381567
0,75,SVR,0.05331494188456404
0,76,SVR,0.12239842492523202
0,77,SVR,0.1715369239003119
0,78,SVR,0.1556867391376158
0,82,SVR,0.0911243189513486
0,90,SVR,0.0010551744019829102
0,93,SVR,0.01367783683604003
0,94,SVR,0.014132261038162851
0,101,SVR,0.05831436824884392
0,104,SVR,0.038878265485806196
0,108,SVR,0.07920266798432798
0,109,SVR,0.04999632272753857
0,116,SVR,0.008291185422415595
0,119,SVR,0.10547865852043685
0,124,SVR,0.081760355266562
0,126,SVR,0.1176622005235409
0,132,SVR,0.06717042118713316
0,137,SVR,0.02600571396241179
0,144,SVR,0.06475888643821846
0,157,SVR,0.08406218044545596
0,164,SVR,0.0024628528031368545
0,165,SVR,0.016251492333675656
0,172,SVR,0.06827478841841987
0,173,SVR,0.12201580597574122
0,175,SVR,0.014908404369316628
0,177,SVR,0.07043893432777396
0,179,SVR,0.14848178690474242
0,180,SVR,0.03707562343322447
0,186,SVR,0.03739914006571563
0,196,SVR,0.048677495657935166
0,206,SVR,0.016346025699594192
0,209,SVR,0.0688500496767864
0,219,SVR,0.0203303028894819
0,226,SVR,0.06787076393157648
0,231,SVR,0.04034433707611882
0,245,SVR,0.021861936815985743
0,249,SVR,0.02790951792046556
0,258,SVR,0.10471758783869405
0,265,SVR,0.008841853033179064
0,266,SVR,0.028247918588325406
0,272,SVR,0.08327492450683856
0,284,SVR,0.0773457108436233
0,288,SVR,0.08449720521317637
0,292,SVR,0.004028916536332261
0,296,SVR,0.04221180845472212
0,300,SVR,0.051332090783361865
0,302,SVR,0.32427809748131287
0,303,SVR,0.35162831047297344
0,304,SVR,0.18288420373787745
0,313,SVR,0.05856440859773082
0,319,SVR,0.1806240529525389
0,3,MLR,0.16142794160217191
0,5,MLR,0.11452922765362189
0,7,MLR,0.00421096165959014
0,9,MLR,0.059313289418827894
0,16,MLR,0.1446655927716791
0,25,MLR,0.0782073742364765
0,33,MLR,0.08537209040669894
0,42,MLR,0.023833884562352983
0,45,MLR,0.010715637821549464
0,46,MLR,0.03029009625594554
0,55,MLR,0.027918316780004844
0,57,MLR,0.055377838777884776
0,60,MLR,0.024250039983568925
0,63,MLR,0.05583485810026765
0,75,MLR,0.0885103925195623
0,76,MLR,0.05096702764809081
0,77,MLR,0.002470483411497284
0,78,MLR,0.13615810106409548
0,82,MLR,0.335458271740843
0,90,MLR,0.07563026012416742
0,93,MLR,0.3150746885147238
0,94,MLR,0.3559399303202643
0,101,MLR,0.319232273556087
0,104,MLR,0.1606088227673667
0,108,MLR,0.0842057709974167
0,109,MLR,0.0332857845458323
0,116,MLR,0.05820742264384272
0,119,MLR,0.10910570391737118
0,124,MLR,0.012113031763651918
0,126,MLR,0.03066592507943877
0,132,MLR,0.08954140232657813
0,137,MLR,0.09493345257505809
0,144,MLR,0.0780441969741072
0,157,MLR,0.07510318782254394
0,164,MLR,0.08405805189618995
0,165,MLR,0.04011601012684828
0,172,MLR,0.15117980966273328
0,173,MLR,0.2114424225316653
0,175,MLR,0.08932360098639776
0,177,MLR,0.2081750229365757
0,179,MLR,0.07028333089317058
0,180,MLR,0.19264597935028882
0,186,MLR,0.06636744451653616
0,196,MLR,0.01625795537674172
0,206,MLR,0.07771883653789573
0,209,MLR,0.18355308283962146
0,219,MLR,0.0977305083540616
0,226,MLR,0.26216325075177155
0,231,MLR,0.28109499130452137
0,245,MLR,0.012405007849696972
0,249,MLR,0.2132578497027584
0,258,MLR,0.196473837187306
0,265,MLR,0.1463072715642118
0,266,MLR,0.10863426528254429
0,272,MLR,0.043401929074804856
0,284,MLR,0.09773726389057501
0,288,MLR,0.17779709477856342
0,292,MLR,0.1314076387891651
0,296,MLR,0.15888374591260215
0,300,MLR,0.14687265679307934
0,302,MLR,0.2759067300260294
0,303,MLR,0.28137361951104706
0,304,MLR,0.2799010229129226
0,313,MLR,0.29503522185040737
0,319,MLR,0.11948044407946831
0,3,GPR,0.03902657178885462
0,5,GPR,0.07569598110288382
0,7,GPR,0.007428782696787053
0,9,GPR,0.0287611321657198
0,16,GPR,0.06806804014539808
0,25,GPR,0.013343347601877654
0,33,GPR,0.021422512289461935
0,42,GPR,0.07210195660640896
0,45,GPR,0.03309481018976932
0,46,GPR,0.03521741365548827
0,55,GPR,0.013118734712458675
0,57,GPR,0.010128060873791114
0,60,GPR,0.05384103758415016
0,63,GPR,0.02041082854853052
0,75,GPR,0.027521007712902376
0,76,GPR,0.1085622273163279
0,77,GPR,0.1398756882987508
0,78,GPR,0.1300990249342793
0,82,GPR,0.031352343124245154
0,90,GPR,0.002179996579131398
0,93,GPR,0.011475484038686545
0,94,GPR,0.01090777718461851
0,101,GPR,0.06488808070868345
0,104,GPR,0.0482288192837386
0,108,GPR,0.06528428154979199
0,109,GPR,0.061598061464783666
0,116,GPR,0.012836255613372316
0,119,GPR,0.03125899019285519
0,124,GPR,0.07197317998920467
0,126,GPR,0.1292778563976547
0,132,GPR,0.022049241821499522
0,137,GPR,0.017519017817593577
0,144,GPR,0.10633275845803325
0,157,GPR,0.09722623658122352
0,164,GPR,0.015526662611125133
0,165,GPR,0.025664585407230264
0,172,GPR,0.0950163625249639
0,173,GPR,0.07169981946039079
0,175,GPR,0.02891129088731077
0,177,GPR,0.11280512025038661
0,179,GPR,0.14960015652208342
0,180,GPR,0.04850034501327563
0,186,GPR,0.02202786616339207
0,196,GPR,0.029711082948755064
0,206,GPR,0.018977885446603934
0,209,GPR,0.06658830956996248
0,219,GPR,0.01216082649017217
0,226,GPR,0.006938932649682102
0,231,GPR,0.01442657598552401
0,245,GPR,0.041229659654553996
0,249,GPR,0.048643573045615014
0,258,GPR,0.13498407118478453
0,265,GPR,0.00624360909997705
0,266,GPR,0.013081420914568013
0,272,GPR,0.08686756999994998
0,284,GPR,0.07541928526411056
0,288,GPR,0.05126967172448154
0,292,GPR,0.019851906814793097
0,296,GPR,0.007472179120416911
0,300,GPR,0.06457631039698654
0,302,GPR,0.14620470229439725
0,303,GPR,0.17756455640999655
0,304,GPR,0.12564257264060302
0,313,GPR,0.06796397981059579
0,319,GPR,0.2115810811889048
1,6,RF,0.036573955035223094
1,10,RF,0.016572392975915732
1,15,RF,0.04876346026595328
1,17,RF,0.011058929825390322
1,18,RF,0.044897056472196085
1,19,RF,0.03694532660891877
1,22,RF,0.16522917464320322
1,23,RF,0.17117299754811768
1,24,RF,0.05504684588701867
1,30,RF,0.060701020319801735
1,31,RF,0.025325504350739506
1,39,RF,0.02596748683946295
1,56,RF,0.017753590644962215
1,59,RF,0.014314577718823713
1,66,RF,0.05142742432455101
1,68,RF,0.08061168209840516
1,69,RF,0.028527677493430447
1,72,RF,0.017070274108482088
1,73,RF,0.04786377956082952
1,79,RF,0.2284135166702253
1,81,RF,0.19244363056894812
1,84,RF,0.1282037073417997
1,92,RF,0.01791002483789548
1,96,RF,0.1044025176396184
1,97,RF,0.12228830281296127
1,110,RF,0.03192059397171242
1,111,RF,0.00878614252422139
1,113,RF,0.08482255241833095
1,114,RF,0.07230481865919071
1,118,RF,0.021850882763954544
1,140,RF,0.13182262769531883
1,146,RF,0.13043922506998232
1,148,RF,0.010465799812959418
1,153,RF,0.14911723469333174
1,155,RF,0.11135451183007866
1,163,RF,0.11849264100202493
1,168,RF,0.01963201936550135
1,181,RF,0.06138524173986845
1,183,RF,0.020946472122232294
1,184,RF,0.05342610159689741
1,185,RF,0.05107287057340002
1,198,RF,0.09686947204267135
1,199,RF,0.024735761053926452
1,210,RF,0.02328774098202377
1,218,RF,0.0375835268346318
1,222,RF,0.12344735125599918
1,223,RF,0.15917607097895853
1,224,RF,0.10840700482992731
1,227,RF,0.06563344621783657
1,228,RF,0.12981549393900607
1,237,RF,0.05089832538087627
1,239,RF,0.13593549430203097
1,246,RF,0.11837523502940553
1,248,RF,0.08305537658563317
1,256,RF,0.08511578216688889
1,261,RF,0.09236852968052289
1,262,RF,0.039602460810389886
1,269,RF,0.01718776994845271
1,275,RF,0.03238836580203923
1,279,RF,0.029418965978763083
1,291,RF,0.16196230419027202
1,306,RF,0.17484670695813423
1,310,RF,0.2736510771479021
1,316,RF,0.17967623065656135
1,321,RF,0.14179026690286606
1,6,XGBoost,0.03575111446246879
1,10,XGBoost,0.012942311339336073
1,15,XGBoost,0.08598543836767647
1,17,XGBoost,0.014543143351788359
1,18,XGBoost,0.052296042997098585
1,19,XGBoost,0.0161842847645325
1,22,XGBoost,0.13249173305025486
1,23,XGBoost,0.13799416682711033
1,24,XGBoost,0.08047347675706423
1,30,XGBoost,0.07635489710609669
1,31,XGBoost,0.037247486005265174
1,39,XGBoost,0.02833598143101497
1,56,XGBoost,0.010869376009972313
1,59,XGBoost,0.025768748563824887
1,66,XGBoost,0.04243374692161275
1,68,XGBoost,0.1069708045629345
