fold,row_id,model,AE
0,132,PLS,0.0012595190166811321
0,137,PLS,0.03328298575140486
0,144,PLS,0.09752323650394425
0,157,PLS,0.027610312990263317
0,164,PLS,0.01991492528070623
0,165,PLS,0.03730827276804497
0,172,PLS,0.10587363050446924
0,173,PLS,0.10755341100641694
0,175,PLS,0.057805175318299006
0,177,PLS,0.06676170886565586
0,179,PLS,0.043773472081889794
0,180,PLS,0.18625539828837792
0,186,PLS,0.02976192111460975
0,196,PLS,0.05525930696333883
0,206,PLS,0.04025769727899526
0,209,PLS,0.10475333389737532
0,219,PLS,0.2953851907266649
0,226,PLS,0.2285258817488264
0,231,PLS,0.12523109213354236
0,245,PLS,0.08736538055819658
0,249,PLS,0.030449188014190297
0,258,PLS,0.010949449319423791
0,265,PLS,0.059074126177811125
0,266,PLS,0.04777780210696509
0,272,PLS,0.03263598578951268
0,284,PLS,0.022210098685014577
0,288,PLS,0.10013017764432608
0,292,PLS,0.09966587475880949
0,296,PLS,0.02801386407964248
0,300,PLS,0.09253790462137422
0,302,PLS,0.1452098958667991
0,303,PLS,0.14274919544622916
0,304,PLS,0.11034315540332418
0,313,PLS,0.035720480114887
0,319,PLS,0.06169982410950823
0,3,k-NN,0.025699056385478515
0,5,k-NN,0.00855080659747678
0,7,k-NN,0.032000972431430054
0,9,k-NN,0.059519739313246306
0,16,k-NN,0.006310928981226596
0,25,k-NN,0.0053543134166484305
0,33,k-NN,0.013981626744770138
0,42,k-NN,0.031848536785406056
0,45,k-NN,0.0009855712113433768
0,46,k-NN,0.022432622505721866
0,55,k-NN,0.006432323825201749
0,57,k-NN,0.0685914629876163
0,60,k-NN,0.06368807887159549
0,63,k-NN,0.014253522452112507
0,75,k-NN,0.035906493114285884
0,76,k-NN,0.06924549261484998
0,77,k-NN,0.02760315437061905
0,78,k-NN,0.09713065219920004
0,82,k-NN,0.0741710391287625
0,90,k-NN,0.08337291944319261
0,93,k-NN,0.012378781199314516
0,94,k-NN,0.024231797210236435
0,101,k-NN,0.06309593612328733
0,104,k-NN,0.06563587519409879
0,108,k-NN,0.011685297623384976
0,109,k-NN,0.06105875712312112
0,116,k-NN,0.0071652655376322726
0,119,k-NN,0.02070645800104071
0,124,k-NN,0.005058546913887057
0,126,k-NN,0.14398851315793712
0,132,k-NN,0.010656436043105798
0,137,k-NN,0.03316819529271747
0,144,k-NN,0.09674436596088734
0,157,k-NN,0.009212316084867958
0,164,k-NN,0.0082278704609395
0,165,k-NN,0.04714793490709418
0,172,k-NN,0.06424180594262509
0,173,k-NN,0.12398045411164489
0,175,k-NN,0.00951386411812603
0,177,k-NN,0.053253465974895914
0,179,k-NN,0.03712326233594695
0,180,k-NN,0.1380495855462119
0,186,k-NN,0.0037072468415880167
0,196,k-NN,0.024706676960364823
0,206,k-NN,0.0181850284784057
0,209,k-NN,0.05033831975113575
0,219,k-NN,0.19761536376502561
0,226,k-NN,0.1540709597032037
0,231,k-NN,0.003273819089773866
0,245,k-NN,0.036711060290522325
0,249,k-NN,0.011660888351839987
0,258,k-NN,0.014361597458230336
0,265,k-NN,0.0536408736118922
0,266,k-NN,0.003564154946645708
0,272,k-NN,0.015546500298501442
0,284,k-NN,0.02900060663214365
0,288,k-NN,0.04304635881909246
0,292,k-NN,0.09045504776792633
0,296,k-NN,0.02745832927589415
0,300,k-NN,0.07582796976609446
0,302,k-NN,0.11301915289602142
0,303,k-NN,0.04989614892658105
0,304,k-NN,0.07844595333227516
0,313,k-NN,0.006884299257299631
0,319,k-NN,0.045546117763078445
0,3,NN,0.0181094413850451
0,5,NN,0.011934452059484712
0,7,NN,0.003689136021946311
0,9,NN,0.026270513140745067
0,16,NN,0.005583231334567884
0,25,NN,0.0017244838259087203
0,33,NN,0.013466532267917409
0,42,NN,0.004613409285657361
0,45,NN,0.020441700973489994
0,46,NN,0.016886918586969307
0,55,NN,0.03315399579995713
0,57,NN,0.004969091964316235
0,60,NN,0.008006455352237154
0,63,NN,0.01527635106502899
0,75,NN,0.040698507231458333
0,76,NN,0.10688979247052031
0,77,NN,0.052763352513106196
0,78,NN,0.07971474516555369
0,82,NN,0.0004569396293795336
0,90,NN,0.0491039984618207
0,93,NN,0.00665352961811827
0,94,NN,0.013040858471236448
0,101,NN,0.0016491998315330747
0,104,NN,0.07143624026529036
0,108,NN,0.039820810673745724
0,109,NN,0.0008568617532933587
0,116,NN,0.00474994614367688
0,119,NN,0.008192617758975871
0,124,NN,0.005084758010695225
0,126,NN,0.0462108243393814
0,132,NN,0.024228241801150362
0,137,NN,0.03136458074601997
0,144,NN,0.055146964672802085
0,157,NN,0.03182475538209587
0,164,NN,0.020682792968073117
0,165,NN,0.0008646204275229507
0,172,NN,0.044223982524305254
0,173,NN,0.05066860053703905
0,175,NN,0.010800470293003456
0,177,NN,0.004801117355837334
0,179,NN,0.0037526067145223154
0,180,NN,0.057837161580453295
0,186,NN,0.018298440662858368
0,196,NN,0.0018762627052823077
0,206,NN,0.03821989339978675
0,209,NN,0.007374397251250961
0,219,NN,0.08194343841608073
0,226,NN,0.03159903507544058
0,231,NN,0.016319079673088835
0,245,NN,0.09341863484408976
0,249,NN,0.0065396589414034876
0,258,NN,0.015173526401314934
0,265,NN,0.05266647651243549
0,266,NN,0.03106195935349252
0,272,NN,0.028152420868571254
0,284,NN,0.02101451861372201
0,288,NN,0.033805363821612804
0,292,NN,0.003663219438224985
0,296,NN,0.041874262479050336
0,300,NN,0.005780797834944646
0,302,NN,0.03298622487724689
0,303,NN,0.022878599647607648
0,304,NN,0.02459236352168542
0,313,NN,0.02706539582508345
0,319,NN,0.010865960071705417
0,3,MLR (Lasso),0.06266241585333404
0,5,MLR (Lasso),0.042510342192465134
0,7,MLR (Lasso),0.0250885516829236
0,9,MLR (Lasso),0.04952905914691946
0,16,MLR (Lasso),0.03420630825703981
0,25,MLR (Lasso),0.013015856761783304
0,33,MLR (Lasso),0.021847867088006935
0,42,MLR (Lasso),0.04713278859201413
0,45,MLR (Lasso),0.03258919041293542
0,46,MLR (Lasso),0.013781399090383459
0,55,MLR (Lasso),0.09155255951672384
0,57,MLR (Lasso),0.15789300295193087
0,60,MLR (Lasso),0.016415563205891104
0,63,MLR (Lasso),0.07748312470470686
0,75,MLR (Lasso),0.018779900218618906
0,76,MLR (Lasso),0.03546337132134454
0,77,MLR (Lasso),0.03964710692092901
0,78,MLR (Lasso),0.11143228766771518
0,82,MLR (Lasso),0.11157839546179091
0,90,MLR (Lasso),0.07138532789447073
0,93,MLR (Lasso),0.023141866217451863
0,94,MLR (Lasso),0.008407288165587445
0,101,MLR (Lasso),0.059329290394070144
0,104,MLR (Lasso),0.10435517178641888
0,108,MLR (Lasso),0.01980714541601319
0,109,MLR (Lasso),0.1022946050862567
0,116,MLR (Lasso),0.030198233751194507
0,119,MLR (Lasso),0.0025839254618092865
0,124,MLR (Lasso),0.014656443043521393
0,126,MLR (Lasso),0.18786402274533742
0,132,MLR (Lasso),0.0018399875000265809
0,137,MLR (Lasso),0.0246838711052181
0,144,MLR (Lasso),0.1115714396402886
0,157,MLR (Lasso),0.04074157085956337
0,164,MLR (Lasso),0.027872502659970096
0,165,MLR (Lasso),0.0505527264395257
0,172,MLR (Lasso),0.10130922226981312
0,173,MLR (Lasso),0.10053830235819326
0,175,MLR (Lasso),0.04955908821915866
0,177,MLR (Lasso),0.05774467083635223
0,179,MLR (Lasso),0.03398548312242276
0,180,MLR (Lasso),0.1886490615173091
0,186,MLR (Lasso),0.033703209398813744
0,196,MLR (Lasso),0.06229012216314228
0,206,MLR (Lasso),0.03800047960065381
0,209,MLR (Lasso),0.0951440149783311
0,219,MLR (Lasso),0.2995633986775026
0,226,MLR (Lasso),0.23006960302468926
0,231,MLR (Lasso),0.11923892590729515
0,245,MLR (Lasso),0.09265690738303725
0,249,MLR (Lasso),0.034069655945855676
0,258,MLR (Lasso),0.0052845792118367645
0,265,MLR (Lasso),0.058596307470890924
0,266,MLR (Lasso),0.046914507934963226
0,272,MLR (Lasso),0.02290609567996789
0,284,MLR (Lasso),0.02437167631606915
0,288,MLR (Lasso),0.12087884429078194
0,292,MLR (Lasso),0.09926703623639796
0,296,MLR (Lasso),0.021635497569576893
0,300,MLR (Lasso),0.09434877264932
0,302,MLR (Lasso),0.14779171482490816
0,303,MLR (Lasso),0.1457164898694199
0,304,MLR (Lasso),0.11369592529159661
0,313,MLR (Lasso),0.028188518326664073
0,319,MLR (Lasso),0.06187517891106267
0,3,SVR,0.07576846987860143
0,5,SVR,0.10985461409819884
0,7,SVR,0.00036092306077144086
0,9,SVR,0.026210834008644
0,16,SVR,0.00031616999535017954
0,25,SVR,0.008433592210150173
0,33,SVR,0.00081411048403357
0,42,SVR,0.020694202982016633
0,45,SVR,0.008257275713725533
0,46,SVR,0.03509541382611001
0,55,SVR,0.030754199673978844
0,57,SVR,0.011228823733710626
0,60,SVR,0.02943675189178858
0,63,SVR,0.0471454454090609
0,75,SVR,0.016672242282704558
0,76,SVR,0.056417232110707545
0,77,SVR,0.044338770724408005
0,78,SVR,0.1125107528021121
0,82,SVR,0.0941659390229843
0,90,SVR,0.0757901443276404
0,93,SVR,0.019570292950947348
0,94,SVR,0.010792797356198704
0,101,SVR,0.060981912187680225
0,104,SVR,0.06002557488926133
0,108,SVR,0.014558685484472917
0,109,SVR,0.05025653781282582
0,116,SVR,0.00658446479669994
0,119,SVR,0.00030272352690587925
0,124,SVR,0.007136920971894405
0,126,SVR,0.06805738652623504
0,132,SVR,0.04955547763492706
0,137,SVR,0.10844058974386002
0,144,SVR,0.04811430793258724
0,157,SVR,0.0260087588580868
0,164,SVR,0.0058558969932956725
0,165,SVR,0.00254250309753246
0,172,SVR,0.07323602019277659
0,173,SVR,0.11817189504880694
0,175,SVR,0.004134131086667701
0,177,SVR,0.02346656948234795
0,179,SVR,0.057967809787855845
0,180,SVR,0.1424507355318085
0,186,SVR,0.07024763927954635
0,196,SVR,0.023063045811033973
0,206,SVR,0.0019559618108247177
0,209,SVR,0.09491579780450725
0,219,SVR,0.15983554702887134
0,226,SVR,0.11294655684937176
0,231,SVR,0.019523384049675557
0,245,SVR,0.019112708061731355
0,249,SVR,0.0064742765562357365
0,258,SVR,0.04505570010746959
0,265,SVR,0.00816400035411938
0,266,SVR,0.018763669115852224
0,272,SVR,0.012761822890160986
0,284,SVR,0.03579711950553385
0,288,SVR,0.03797330923090086
0,292,SVR,0.03216556980552177
0,296,SVR,0.02693776066131317
0,300,SVR,0.009750394646913402
0,302,SVR,0.022859332340610904
0,303,SVR,0.018176112951526324
0,304,SVR,0.02512818216999097
0,313,SVR,0.00778751775913193
0,319,SVR,0.0060252341516299525
0,3,MLR,0.04883815742197797
0,5,MLR,0.02146759984285275
0,7,MLR,0.024480730820163076
0,9,MLR,0.047448533206630616
0,16,MLR,0.022406564824661503
0,25,MLR,0.012850836115713164
0,33,MLR,0.012362501363810452
0,42,MLR,0.04545857389834922
0,45,MLR,0.033124033335562866
0,46,MLR,0.015052594551775086
0,55,MLR,0.09470862121006761
0,57,MLR,0.15383058072701836
0,60,MLR,0.017217735156118543
0,63,MLR,0.07607623903864187
0,75,MLR,0.016441001837949613
0,76,MLR,0.041411511661141986
0,77,MLR,0.030089724622003402
0,78,MLR,0.11300730112677329
0,82,MLR,0.11020799876579247
0,90,MLR,0.06117297655351226
0,93,MLR,0.022526491681025825
0,94,MLR,0.004182671670033215
0,101,MLR,0.060663198120002024
0,104,MLR,0.10311160414443772
0,108,MLR,0.03978133296341515
0,109,MLR,0.1186595506745305
0,116,MLR,0.03174702391577885
0,119,MLR,0.0019236580101011924
0,124,MLR,0.009271393506744233
0,126,MLR,0.17133688288642193
0,132,MLR,0.0033157997244777702
0,137,MLR,0.022477920635848678
0,144,MLR,0.09332077593712994
0,157,MLR,0.029124751504568423
0,164,MLR,0.018391726254369304
0,165,MLR,0.03794666412873369
0,172,MLR,0.10278276262195711
0,173,MLR,0.10226423919516435
0,175,MLR,0.054481876924243514
0,177,MLR,0.06790844541251076
0,179,MLR,0.04939024356965504
0,180,MLR,0.19015574226828424
0,186,MLR,0.03339432230281826
0,196,MLR,0.04968369547802883
0,206,MLR,0.03742354396548201
0,209,MLR,0.09532426879764078
0,219,MLR,0.29671917257315406
0,226,MLR,0.22926970294676913
0,231,MLR,0.12098814482545787
0,245,MLR,0.09237745232912069
0,249,MLR,0.032498277854274844
0,258,MLR,0.007039948090886732
0,265,MLR,0.054748858864816154
0,266,MLR,0.045687552264425266
0,272,MLR,0.03639603937574051
0,284,MLR,0.01473016498753541
0,288,MLR,0.10458537647311335
0,292,MLR,0.09547471203949427
0,296,MLR,0.022014030735534967
0,300,MLR,0.10887558819576365
0,302,MLR,0.15707754450027814
0,303,MLR,0.15238182660925298
0,304,MLR,0.11774076909589283
0,313,MLR,0.02959228948627999
0,319,MLR,0.04979101547357399
0,3,GPR,0.019584983725437866
0,5,GPR,0.025476718435595985
0,7,GPR,0.006438868591014994
0,9,GPR,0.034291542666386406
0,16,GPR,0.007782433789341141
0,25,GPR,0.012887860293820915
0,33,GPR,0.021879394530242388
0,42,GPR,0.055859453614912055
0,45,GPR,0.0009059569103093069
0,46,GPR,0.026848450823947802
0,55,GPR,0.029475560149465636
0,57,GPR,0.038867832318613224
0,60,GPR,0.008572772742069362
0,63,GPR,0.00710288344333506
0,75,GPR,0.01924427558709553
0,76,GPR,0.046591175893604626
0,77,GPR,0.03490764950533922
0,78,GPR,0.047465094741249915
0,82,GPR,0.011085727146284939
0,90,GPR,0.06644518115139224
0,93,GPR,0.013545270373594178
0,94,GPR,0.001181030436974453
0,101,GPR,0.021212342005002185
0,104,GPR,0.040873620853886655
0,108,GPR,0.007660414406515343
0,109,GPR,0.05425726081214279
0,116,GPR,0.005238561417607244
0,119,GPR,0.033939404491479516
0,124,GPR,0.002987460656979337
0,126,GPR,0.12728496039669682
0,132,GPR,0.021425426150082458
0,137,GPR,0.05193490705599444
0,144,GPR,0.06401059995654626
0,157,GPR,0.020526890980083045
0,164,GPR,0.018515576294362148
0,165,GPR,0.02978447895593078
0,172,GPR,0.08006948261023225
0,173,GPR,0.07948971038536967
0,175,GPR,0.01695394920201636
0,177,GPR,0.0343904364838
0,179,GPR,0.06349631081735758
0,180,GPR,0.10882583962408568
0,186,GPR,0.03663143502266165
0,196,GPR,0.0025728223039110177
0,206,GPR,6.71806991762125e-05
0,209,GPR,0.0028766358614469214
0,219,GPR,0.06999972046986201
0,226,GPR,0.0919634053007227
0,231,GPR,0.07378379525650125
0,245,GPR,0.05893976211910292
0,249,GPR,0.008344057488942269
0,258,GPR,0.010131955375165197
0,265,GPR,0.030721569296757813
0,266,GPR,1.7803198754862136e-05
0,272,GPR,0.012408671723388878
0,284,GPR,0.05269087666401063
0,288,GPR,0.003546040852287886
0,292,GPR,0.025670481644705596
0,296,GPR,0.0003477238156206042
0,300,GPR,0.06457747858706905
0,302,GPR,0.08260870403516772
0,303,GPR,0.0993628182806153
0,304,GPR,0.02224641308321118
0,313,GPR,0.01635857119371387
0,319,GPR,0.02388673923049197
1,6,RF,0.030651816885832375
1,10,RF,0.04198244053401332
1,15,RF,0.030719320237480828
1,17,RF,0.0705201863408108
1,18,RF,0.011027075812981355
1,19,RF,0.01678214316740675
1,22,RF,0.035693770903738556
1,23,RF,0.005163728659745459
1,24,RF,0.014700950958233889
1,30,RF,0.028988138334983676
1,31,RF,0.012724348256153171
1,39,RF,0.034840540465556985
1,56,RF,0.020761751682002724
1,59,RF,0.06456036224873053
1,66,RF,0.08012249322865869
1,68,RF,0.019602487758731614
1,69,RF,0.025663334962056368
1,72,RF,0.054677621896866736
1,73,RF,0.023682456797487247
1,79,RF,0.1119760401097432
1,81,RF,0.055981660788084184
1,84,RF,0.021231592382930094
1,92,RF,0.009047934930452506
1,96,RF,0.010808489887778307
1,97,RF,0.010173719239864987
1,110,RF,0.1358602013253824
1,111,RF,0.1420695115722357
1,113,RF,0.1190412223592027
1,114,RF,0.03628594292151646
1,118,RF,0.0043418385466596375
1,140,RF,0.017906200428147976
1,146,RF,0.01782173076331393
1,148,RF,0.044566189407598496
1,153,RF,0.04809130671036165
1,155,RF,0.01360462172337087
1,163,RF,0.03574815728650058
1,168,RF,0.03393060590779685
1,181,RF,0.10160101355032206
1,183,RF,0.14461861482686622
1,184,RF,0.163472183083857
1,185,RF,0.16633657776966398
1,198,RF,0.12202601734555615
1,199,RF,0.04919068009086249
1,210,RF,0.016917422624480524
1,218,RF,0.11554326429171446
1,222,RF,0.11947640269652858
1,223,RF,0.023700193433238467
1,224,RF,0.11185997289153271
1,227,RF,0.16822337502413262
1,228,RF,0.06816352930039027
1,237,RF,0.04449879691321186
1,239,RF,0.013911704110008217
1,246,RF,0.025094422582234568
1,248,RF,0.04205615690530547
1,256,RF,0.01991518111982174
1,261,RF,0.01925224843822587
1,262,RF,0.08526944168326586
1,269,RF,0.030728064415606972
1,275,RF,0.009682390978272615
1,279,RF,0.010205982437385437
1,291,RF,0.017483941704554907
1,306,RF,0.00866712843077421
1,310,RF,0.02531865739478313
1,316,RF,0.03391668889931303
1,321,RF,0.0496585646763106
1,6,XGBoost,0.03207190600405482
1,10,XGBoost,0.03988152401937732
1,15,XGBoost,0.01789136652877403
1,17,XGBoost,0.026815551616515096
1,18,XGBoost,0.0194456571147456
1,19,XGBoost,0.0016241313975499238
1,22,XGBoost,0.0639824732455078
1,23,XGBoost,0.016425924895938592
1,24,XGBoost,0.01263180399203236
1,30,XGBoost,0.01944012673954857
1,31,XGBoost,0.012364738286157539
1,39,XGBoost,0.020011715438547312
1,56,XGBoost,0.005545912696777364
1,59,XGBoost,0.04703589170297981
